"year","month","country","region","latitude","longitude","multiple","success","attack","target","weapon","num_kill","damages","kidnap","inter","death","bombs","bnm"
1984,"Oct","Nicaragua","Central America",14.233737,-83.538859,"no","yes","Armed Assault","Private Citizens & Property","Firearms",21,"Minor","no","no","yes","no","no"
1984,"Nov","United States","North America",38.89037,-77.031959,"no","yes","Bombing/Explosion","Abortion Related","Bombs",0,"Minor","no","no","no","yes","yes"
1984,"Nov","El Salvador","Central America",13.7,-88.1,"no","yes","Armed Assault","Telecommunication","Firearms",12,"Minor","no","no","yes","no","no"
1984,"Nov","El Salvador","Central America",13.69288,-89.199161,"no","yes","Bombing/Explosion","Government (General)","Bombs",0,"Minor","no","no","no","yes","yes"
1984,"Nov","El Salvador","Central America",13.447063,-88.556531,"yes","yes","Armed Assault","Business","Incendiary",0,"Minor","no","no","no","no","no"
1984,"Nov","El Salvador","Central America",13.447063,-88.556531,"yes","yes","Armed Assault","Business","Incendiary",0,"Minor","no","no","no","no","no"
1984,"Nov","Nicaragua","Central America",13.364485,-85.29338,"no","yes","Facility/Infrastructure Attack","Business","Firearms",2,"Minor","no","no","yes","no","no"
1984,"Nov","United States","North America",39.081665,-77.15124,"yes","yes","Bombing/Explosion","Abortion Related","Bombs",0,"Minor","no","no","no","yes","yes"
1984,"Nov","United States","North America",39.04303,-77.051003,"yes","yes","Bombing/Explosion","Abortion Related","Bombs",0,"Minor","no","no","no","yes","yes"
1984,"Nov","El Salvador","Central America",13.986667,-89.681111,"no","yes","Bombing/Explosion","Business","Bombs",4,"Minor","no","no","yes","yes","no"
1984,"Nov","El Salvador","Central America",13.7,-88.1,"no","yes","Bombing/Explosion","Transportation","Bombs",0,"Minor","no","no","no","yes","yes"
1984,"Dic","Nicaragua","Central America",13.50363,-86.20454,"no","yes","Bombing/Explosion","Business","Firearms",29,"Minor","no","no","yes","no","no"
1984,"Dic","El Salvador","Central America",13.49446,-88.530343,"yes","yes","Armed Assault","Business","Firearms",0,"Minor","no","no","no","no","no"
1984,"Dic","El Salvador","Central America",13.49446,-88.530343,"yes","yes","Armed Assault","Business","Firearms",0,"Minor","no","no","no","no","no"
1984,"Dic","El Salvador","Central America",13.49446,-88.530343,"yes","yes","Armed Assault","Business","Firearms",0,"Minor","no","no","no","no","no"
1984,"Dic","El Salvador","Central America",13.49446,-88.530343,"yes","yes","Armed Assault","Business","Firearms",0,"Minor","no","no","no","no","no"
1984,"Dic","Puerto Rico","Central America",18.01362,-66.614849,"yes","yes","Bombing/Explosion","Military","Bombs",0,"Minor","no","no","no","yes","yes"
1984,"Dic","Puerto Rico","Central America",18.39677,-66.046608,"yes","yes","Bombing/Explosion","Educational Institution","Bombs",0,"Minor","no","no","no","yes","yes"
1984,"Dic","Puerto Rico","Central America",18.11447,-66.169599,"yes","no","Bombing/Explosion","Military","Bombs",0,"Minor","no","no","no","yes","yes"
1984,"Dic","Puerto Rico","Central America",18.444481,-66.176964,"yes","yes","Bombing/Explosion","Military","Bombs",0,"Minor","no","no","no","yes","yes"
1984,"Dic","Puerto Rico","Central America",18.203831,-67.146469,"yes","no","Bombing/Explosion","Military","Bombs",0,"Minor","no","no","no","yes","yes"
1984,"Dic","Nicaragua","Central America",12.35967,-86.05037,"no","yes","Armed Assault","Government (General)","Firearms",9,"Minor","no","no","yes","no","no"
1984,"Dic","West Germany (FRG)","Western Europe",50.111445,8.680615,"no","yes","Facility/Infrastructure Attack","Business","Incendiary",0,"Major","no","yes","no","no","no"
1984,"Dic","West Germany (FRG)","Western Europe",47.595895,11.065618,"no","no","Bombing/Explosion","Military","Bombs",0,"Minor","no","yes","no","yes","yes"
1984,"Dic","West Germany (FRG)","Western Europe",50.111445,8.680615,"no","yes","Facility/Infrastructure Attack","Military","Incendiary",0,"Minor","no","yes","no","no","no"
1984,"Dic","United States","North America",38.84803,-76.923086,"no","yes","Bombing/Explosion","Abortion Related","Bombs",0,"Minor","no","no","no","yes","yes"
1984,"Dic","West Germany (FRG)","Western Europe",51.964711,7.628498,"no","yes","Bombing/Explosion","Government (Diplomatic)","Bombs",0,"Minor","no","yes","no","yes","yes"
1984,"Dic","El Salvador","Central America",14.331414,-89.442393,"no","yes","Armed Assault","Business","Firearms",2,"Minor","no","no","yes","no","no"
1984,"Dic","West Germany (FRG)","Western Europe",49.484677,8.476728,"no","yes","Bombing/Explosion","Military","Bombs",0,"Minor","no","yes","no","yes","yes"
1984,"Dic","West Germany (FRG)","Western Europe",50.732674,7.096299,"no","yes","Bombing/Explosion","Government (Diplomatic)","Bombs",0,"Minor","no","yes","no","yes","yes"
1985,"Jan","United States","North America",38.89037,-77.031959,"no","yes","Bombing/Explosion","Abortion Related","Bombs",0,"Minor","no","no","no","yes","yes"
1985,"Jan","West Germany (FRG)","Western Europe",49.4019,8.680285,"no","yes","Facility/Infrastructure Attack","Military","Incendiary",0,"Minor","no","yes","no","no","no"
1985,"Jan","West Germany (FRG)","Western Europe",50.111445,8.680615,"no","yes","Facility/Infrastructure Attack","Government (Diplomatic)","Incendiary",0,"Minor","no","yes","no","no","no"
1985,"Jan","Nicaragua","Central America",13.364485,-85.29338,"no","yes","Armed Assault","Government (General)","Firearms",4,"Minor","no","no","yes","no","no"
1985,"Jan","El Salvador","Central America",13.938518,-88.901366,"no","yes","Bombing/Explosion","Utilities","Bombs",0,"Minor","no","no","no","yes","yes"
1985,"Jan","Nicaragua","Central America",11.978037,-86.376493,"no","yes","Bombing/Explosion","Utilities","Bombs",0,"Minor","no","no","no","yes","yes"
1985,"Jan","Nicaragua","Central America",11.978037,-86.376493,"no","yes","Bombing/Explosion","Utilities","Bombs",0,"Minor","no","no","no","yes","yes"
1985,"Jan","El Salvador","Central America",13.69288,-89.199161,"no","yes","Bombing/Explosion","Business","Bombs",0,"Minor","no","no","no","yes","yes"
1985,"Jan","Belgium","Western Europe",50.850335,4.351685,"no","yes","Bombing/Explosion","Military","Bombs",0,"Minor","no","yes","no","yes","yes"
1985,"Jan","Nicaragua","Central America",13.564251,-86.02984,"no","yes","Armed Assault","Government (General)","Firearms",3,"Minor","no","no","yes","no","no"
1985,"Jan","West Germany (FRG)","Western Europe",48.777106,9.180769,"no","yes","Bombing/Explosion","Business","Bombs",1,"Major","no","yes","yes","yes","no"
1985,"Jan","El Salvador","Central America",13.7682,-88.129139,"no","yes","Bombing/Explosion","Transportation","Bombs",0,"Minor","no","no","no","yes","yes"
1985,"Jan","Nicaragua","Central America",13.041707,-86.905374,"no","yes","Bombing/Explosion","Utilities","Bombs",0,"Minor","no","no","no","yes","yes"
1985,"Jan","El Salvador","Central America",13.69288,-89.199161,"no","yes","Armed Assault","Transportation","Firearms",2,"Minor","no","no","yes","no","no"
1985,"Jan","El Salvador","Central America",13.79833,-89.17889,"no","yes","Armed Assault","Transportation","Firearms",1,"Minor","no","no","yes","no","no"
1985,"Jan","Puerto Rico","Central America",18.46617,-66.106654,"no","yes","Bombing/Explosion","Government (General)","Bombs",0,"Minor","no","no","no","yes","yes"
1985,"Jan","Portugal","Western Europe",38.015624,-7.865237,"yes","yes","Bombing/Explosion","Military","Bombs",0,"Minor","no","yes","no","yes","yes"
1985,"Jan","Portugal","Western Europe",38.015624,-7.865237,"yes","yes","Bombing/Explosion","Military","Bombs",0,"Minor","no","yes","no","yes","yes"
1985,"Jan","Portugal","Western Europe",38.015624,-7.865237,"yes","yes","Bombing/Explosion","Military","Bombs",0,"Minor","no","yes","no","yes","yes"
1985,"Jan","Portugal","Western Europe",38.015624,-7.865237,"yes","yes","Bombing/Explosion","Military","Bombs",0,"Minor","no","yes","no","yes","yes"
1985,"Jan","Portugal","Western Europe",38.015624,-7.865237,"yes","yes","Bombing/Explosion","Military","Bombs",0,"Minor","no","yes","no","yes","yes"
1985,"Jan","Portugal","Western Europe",38.015624,-7.865237,"yes","yes","Bombing/Explosion","Military","Bombs",0,"Minor","no","yes","no","yes","yes"
1985,"Jan","Portugal","Western Europe",38.015624,-7.865237,"yes","yes","Bombing/Explosion","Military","Bombs",0,"Minor","no","yes","no","yes","yes"
1985,"Jan","Portugal","Western Europe",38.015624,-7.865237,"yes","yes","Bombing/Explosion","Military","Bombs",0,"Minor","no","yes","no","yes","yes"
1985,"Feb","Nicaragua","Central America",13.376402,-84.86509,"no","yes","Armed Assault","Government (General)","Firearms",2,"Minor","no","no","yes","no","no"
1985,"Feb","Spain","Western Europe",43.1839,-2.265466,"yes","yes","Armed Assault","Private Citizens & Property","Incendiary",0,"Minor","no","yes","no","no","no"
1985,"Feb","Spain","Western Europe",43.1839,-2.265466,"yes","yes","Armed Assault","Private Citizens & Property","Incendiary",0,"Minor","no","yes","no","no","no"
1985,"Feb","Spain","Western Europe",43.1839,-2.265466,"yes","yes","Armed Assault","Private Citizens & Property","Incendiary",0,"Minor","no","yes","no","no","no"
1985,"Feb","Nicaragua","Central America",12.93157,-85.224113,"no","yes","Bombing/Explosion","Government (General)","Firearms",2,"Minor","no","no","yes","no","no"
1985,"Feb","Nicaragua","Central America",13.927562,-84.404596,"no","yes","Armed Assault","Government (General)","Firearms",0,"Minor","no","no","no","no","no"
1985,"Feb","Spain","Western Europe",40.416691,-3.700345,"no","yes","Bombing/Explosion","Business","Bombs",0,"Minor","no","yes","no","yes","yes"
1985,"Mar","El Salvador","Central America",13.447063,-88.556531,"no","yes","Armed Assault","Telecommunication","Firearms",17,"Minor","no","no","yes","no","no"
1985,"Mar","El Salvador","Central America",13.85077,-88.90406,"no","yes","Bombing/Explosion","Government (General)","Bombs",0,"Minor","no","no","no","yes","yes"
1985,"Mar","El Salvador","Central America",13.763295,-89.047796,"no","yes","Armed Assault","Private Citizens & Property","Firearms",6,"Minor","yes","no","yes","no","no"
1985,"Mar","Nicaragua","Central America",13.853697,-85.593154,"no","yes","Armed Assault","Military","Firearms",8,"Minor","no","no","yes","no","no"
1985,"Mar","Guatemala","Central America",14.624422,-90.53288,"no","yes","Bombing/Explosion","Telecommunication","Firearms",0,"Minor","no","no","no","no","no"
1985,"Mar","Northern Ireland","Western Europe",54.18006,-6.33393,"no","yes","Bombing/Explosion","Business","Bombs",0,"Minor","no","no","no","yes","yes"
1985,"Mar","Northern Ireland","Western Europe",54.502852,-6.769568,"no","yes","Bombing/Explosion","Police","Firearms",0,"Minor","no","no","no","no","no"
1985,"Mar","Switzerland","Western Europe",46.102595,7.077055,"no","yes","Bombing/Explosion","Business","Bombs",0,"Major","no","no","no","yes","yes"
1985,"Mar","Spain","Western Europe",43.297222,-2.991667,"no","yes","Bombing/Explosion","Business","Bombs",0,"Minor","no","yes","no","yes","yes"
1985,"Mar","Spain","Western Europe",43.311307,-1.900896,"no","yes","Bombing/Explosion","Government (General)","Bombs",0,"Minor","no","yes","no","yes","yes"
1985,"Mar","Spain","Western Europe",43.3282,-3.031509,"no","yes","Bombing/Explosion","Government (General)","Bombs",0,"Minor","no","yes","no","yes","yes"
1985,"Mar","Nicaragua","Central America",12.15,-86.21667,"no","yes","Armed Assault","Utilities","Firearms",7,"Minor","no","no","yes","no","no"
1985,"Apr","Spain","Western Europe",42.846718,-2.671635,"no","yes","Bombing/Explosion","Business","Bombs",0,"Minor","no","yes","no","yes","yes"
1985,"Apr","Northern Ireland","Western Europe",54.18006,-6.33393,"no","yes","Bombing/Explosion","Police","Bombs",2,"Minor","no","no","yes","yes","no"
1985,"Apr","France","Western Europe",48.856614,2.352222,"no","yes","Bombing/Explosion","Journalists & Media","Bombs",0,"Minor","no","no","no","yes","yes"
1985,"Apr","El Salvador","Central America",13.69288,-89.199161,"no","yes","Armed Assault","Military","Firearms",1,"Minor","no","no","yes","no","no"
1985,"Apr","Belgium","Western Europe",50.850335,4.351685,"no","yes","Bombing/Explosion","Business","Bombs",0,"Minor","no","yes","no","yes","yes"
1985,"Apr","West Germany (FRG)","Western Europe",50.940664,6.959912,"no","yes","Bombing/Explosion","Business","Bombs",0,"Minor","no","no","no","yes","yes"
1985,"May","Nicaragua","Central America",12.470919,-85.659679,"no","yes","Armed Assault","Military","Firearms",17,"Minor","no","no","yes","no","no"
1985,"May","Spain","Western Europe",38.34521,-0.480995,"yes","yes","Bombing/Explosion","Private Citizens & Property","Bombs",0,"Minor","no","yes","no","yes","yes"
1985,"May","Spain","Western Europe",38.34521,-0.480995,"yes","yes","Bombing/Explosion","Private Citizens & Property","Bombs",0,"Minor","no","yes","no","yes","yes"
1985,"May","Spain","Western Europe",43.047076,-2.204605,"no","yes","Bombing/Explosion","Business","Bombs",0,"Minor","no","yes","no","yes","yes"
1985,"May","Nicaragua","Central America",12.538409,-85.573921,"no","yes","Armed Assault","Military","Firearms",9,"Minor","no","no","yes","no","no"
1985,"May","El Salvador","Central America",13.344322,-88.437463,"yes","yes","Bombing/Explosion","Utilities","Bombs",0,"Minor","no","no","no","yes","yes"
1985,"May","El Salvador","Central America",13.344322,-88.437463,"yes","yes","Bombing/Explosion","Utilities","Bombs",0,"Minor","no","no","no","yes","yes"
1985,"May","El Salvador","Central America",13.344322,-88.437463,"yes","yes","Bombing/Explosion","Utilities","Bombs",0,"Minor","no","no","no","yes","yes"
1985,"May","El Salvador","Central America",13.344322,-88.437463,"yes","yes","Bombing/Explosion","Utilities","Bombs",0,"Minor","no","no","no","yes","yes"
1985,"May","El Salvador","Central America",13.344322,-88.437463,"yes","yes","Bombing/Explosion","Utilities","Bombs",0,"Minor","no","no","no","yes","yes"
1985,"May","El Salvador","Central America",13.344322,-88.437463,"yes","yes","Bombing/Explosion","Utilities","Bombs",0,"Minor","no","no","no","yes","yes"
1985,"May","El Salvador","Central America",13.344322,-88.437463,"yes","yes","Bombing/Explosion","Utilities","Bombs",0,"Minor","no","no","no","yes","yes"
1985,"May","El Salvador","Central America",13.344322,-88.437463,"yes","yes","Bombing/Explosion","Utilities","Bombs",0,"Minor","no","no","no","yes","yes"
1985,"May","El Salvador","Central America",13.344322,-88.437463,"yes","yes","Bombing/Explosion","Utilities","Bombs",0,"Minor","no","no","no","yes","yes"
1985,"May","El Salvador","Central America",13.344322,-88.437463,"yes","yes","Bombing/Explosion","Utilities","Bombs",0,"Minor","no","no","no","yes","yes"
1985,"May","Spain","Western Europe",43.239442,-2.258113,"no","yes","Bombing/Explosion","Police","Bombs",0,"Minor","no","yes","no","yes","yes"
1985,"May","United States","North America",34.238125,-118.530123,"no","yes","Bombing/Explosion","Private Citizens & Property","Bombs",0,"Minor","no","no","no","yes","yes"
1985,"May","Spain","Western Europe",43.222177,-2.885668,"no","yes","Bombing/Explosion","Police","Bombs",1,"Minor","no","yes","yes","yes","no"
1985,"May","El Salvador","Central America",13.7682,-88.129139,"yes","yes","Bombing/Explosion","Utilities","Bombs",0,"Minor","no","no","no","yes","yes"
1985,"May","El Salvador","Central America",13.7682,-88.129139,"yes","yes","Bombing/Explosion","Utilities","Bombs",0,"Minor","no","no","no","yes","yes"
1985,"May","El Salvador","Central America",13.7682,-88.129139,"yes","yes","Bombing/Explosion","Utilities","Bombs",0,"Minor","no","no","no","yes","yes"
1985,"May","El Salvador","Central America",13.7682,-88.129139,"yes","yes","Bombing/Explosion","Utilities","Bombs",0,"Minor","no","no","no","yes","yes"
1985,"May","El Salvador","Central America",13.7682,-88.129139,"yes","yes","Bombing/Explosion","Utilities","Bombs",0,"Minor","no","no","no","yes","yes"
1985,"May","El Salvador","Central America",13.7682,-88.129139,"yes","yes","Bombing/Explosion","Utilities","Bombs",0,"Minor","no","no","no","yes","yes"
1985,"May","El Salvador","Central America",13.7682,-88.129139,"yes","yes","Bombing/Explosion","Utilities","Bombs",0,"Minor","no","no","no","yes","yes"
1985,"May","El Salvador","Central America",13.7682,-88.129139,"yes","yes","Bombing/Explosion","Utilities","Bombs",0,"Minor","no","no","no","yes","yes"
